image_id,delta,realization_id,dice,iou,hd95
ISIC_0000370,0.05,0,0.9548,0.9136,24.92
ISIC_0000370,0.05,1,0.9425,0.8912,34.54
ISIC_0000370,0.05,2,0.909,0.8332,41.73
ISIC_0000370,0.1,0,0.6526,0.4843,141.37
ISIC_0000370,0.1,1,0.9262,0.8626,33.24
ISIC_0000370,0.1,2,0.9204,0.8525,39.32
ISIC_0000370,0.2,0,0.5075,0.34,148.7
ISIC_0000370,0.2,1,0.5923,0.4208,156.54
ISIC_0000370,0.2,2,0.6263,0.4559,152.15
ISIC_0000372,0.0,0,0.8941,0.8084,32.09
ISIC_0000372,0.05,0,0.9087,0.8327,30.41
ISIC_0000372,0.05,1,0.8992,0.8169,35.69
ISIC_0000372,0.05,2,0.9001,0.8183,31.0
ISIC_0000372,0.1,0,0.8448,0.7314,52.45
ISIC_0000372,0.1,1,0.9228,0.8567,29.55
ISIC_0000372,0.1,2,0.8233,0.6997,83.73
ISIC_0000372,0.2,0,0.8553,0.7471,65.0
ISIC_0000372,0.2,1,0.8751,0.778,51.24
ISIC_0000372,0.2,2,0.7813,0.6411,94.37
ISIC_0000374,0.0,0,0.9527,0.9097,13.94
ISIC_0000374,0.05,0,0.9299,0.869,17.0
ISIC_0000374,0.05,1,0.8956,0.811,19.24
ISIC_0000374,0.05,2,0.9534,0.911,14.14
ISIC_0000374,0.1,0,0.9474,0.9001,15.62
ISIC_0000374,0.1,1,0.8949,0.8098,57.7
ISIC_0000374,0.1,2,0.9045,0.8256,22.02
ISIC_0000374,0.2,0,0.9669,0.9358,9.0
ISIC_0000374,0.2,1,0.6753,0.5098,95.55
ISIC_0000374,0.2,2,0.1709,0.0935,152.19
ISIC_0000376,0.0,0,0.9577,0.9188,63.87
ISIC_0000376,0.05,0,0.9565,0.9167,72.84
ISIC_0000376,0.05,1,0.9415,0.8895,92.89
ISIC_0000376,0.05,2,0.9433,0.8927,82.81
ISIC_0000376,0.1,0,0.9372,0.8818,104.36
ISIC_0000376,0.1,1,0.9338,0.8759,104.26
ISIC_0000376,0.1,2,0.9389,0.8848,82.01
ISIC_0000376,0.2,0,0.9081,0.8316,128.89
ISIC_0000376,0.2,1,0.9271,0.8641,113.57
ISIC_0000376,0.2,2,0.8356,0.7176,187.62
ISIC_0000377,0.0,0,0.9655,0.9334,70.21
ISIC_0000377,0.05,0,0.9652,0.9328,54.78
ISIC_0000377,0.05,1,0.9625,0.9278,71.75
ISIC_0000377,0.05,2,0.9649,0.9322,63.25
ISIC_0000377,0.1,0,0.9193,0.8507,132.77
ISIC_0000377,0.1,1,0.8912,0.8038,221.94
ISIC_0000377,0.1,2,0.964,0.9305,69.64
ISIC_0000377,0.2,0,0.6092,0.438,264.45
ISIC_0000377,0.2,1,0.7934,0.6576,202.63
ISIC_0000377,0.2,2,0.8392,0.723,215.86
ISIC_0000378,0.0,0,0.9275,0.8649,130.02
ISIC_0000378,0.05,0,0.9284,0.8664,125.14
ISIC_0000378,0.05,1,0.9344,0.8768,118.44
ISIC_0000378,0.05,2,0.9327,0.8739,116.21
ISIC_0000378,0.1,0,0.875,0.7777,205.88
ISIC_0000378,0.1,1,0.8854,0.7944,177.0
ISIC_0000378,0.1,2,0.7424,0.5903,573.9
ISIC_0000378,0.2,0,0.9157,0.8445,115.34
ISIC_0000378,0.2,1,0.9069,0.8296,191.5
ISIC_0000378,0.2,2,0.8757,0.7788,242.64
ISIC_0000379,0.0,0,0.9647,0.9318,86.23
ISIC_0000379,0.05,0,0.9434,0.8928,147.34
ISIC_0000379,0.05,1,0.955,0.9139,107.2
ISIC_0000379,0.05,2,0.962,0.9268,99.09
ISIC_0000379,0.1,0,0.9386,0.8844,124.26
ISIC_0000379,0.1,1,0.9537,0.9115,136.84
ISIC_0000379,0.1,2,0.9304,0.8698,182.11
ISIC_0000379,0.2,0,0.7601,0.6131,442.01
ISIC_0000379,0.2,1,0.598,0.4265,714.15
ISIC_0000379,0.2,2,0.6122,0.4411,634.74
ISIC_0000380,0.0,0,0.9535,0.9111,98.98
ISIC_0000380,0.05,0,0.9554,0.9146,84.4
ISIC_0000380,0.05,1,0.9503,0.9053,105.1
ISIC_0000380,0.05,2,0.9478,0.9007,122.33
ISIC_0000380,0.1,0,0.8785,0.7833,216.98
ISIC_0000380,0.1,1,0.9016,0.8209,193.33
ISIC_0000380,0.1,2,0.876,0.7793,184.84
ISIC_0000380,0.2,0,0.9057,0.8277,317.25
ISIC_0000380,0.2,1,0.9015,0.8207,180.7
ISIC_0000380,0.2,2,0.8669,0.7651,199.31
ISIC_0000381,0.0,0,0.9454,0.8964,69.82
ISIC_0000381,0.05,0,0.931,0.8709,89.28
ISIC_0000381,0.05,1,0.9291,0.8676,80.99
ISIC_0000381,0.05,2,0.9424,0.891,79.26
ISIC_0000381,0.1,0,0.8762,0.7798,120.42
ISIC_0000381,0.1,1,0.8984,0.8155,125.73
ISIC_0000381,0.1,2,0.8966,0.8126,136.89
ISIC_0000381,0.2,0,0.908,0.8315,115.69
ISIC_0000381,0.2,1,0.744,0.5924,370.15
ISIC_0000381,0.2,2,0.8571,0.7499,169.85
ISIC_0000382,0.0,0,0.8503,0.7396,211.43
ISIC_0000382,0.05,0,0.802,0.6695,221.02
ISIC_0000382,0.05,1,0.866,0.7636,188.31
ISIC_0000382,0.05,2,0.8321,0.7124,190.62
ISIC_0000382,0.1,0,0.752,0.6025,277.5
ISIC_0000382,0.1,1,0.8625,0.7583,220.54
ISIC_0000382,0.1,2,0.8177,0.6916,259.74
ISIC_0000382,0.2,0,0.8034,0.6714,300.98
ISIC_0000382,0.2,1,0.717,0.5588,252.45
ISIC_0000382,0.2,2,0.6783,0.5132,472.36
ISIC_0000383,0.0,0,0.9664,0.9349,46.04
ISIC_0000383,0.05,0,0.9623,0.9274,50.22
ISIC_0000383,0.05,1,0.9688,0.9395,41.01
ISIC_0000383,0.05,2,0.9495,0.9039,64.88
ISIC_0000383,0.1,0,0.9033,0.8237,144.75
ISIC_0000383,0.1,1,0.9551,0.9141,72.07
ISIC_0000383,0.1,2,0.9429,0.892,63.85
ISIC_0000383,0.2,0,0.8862,0.7956,202.22
ISIC_0000383,0.2,1,0.9177,0.8479,149.0
ISIC_0000383,0.2,2,0.8541,0.7454,197.43
ISIC_0000384,0.0,0,0.9579,0.9193,31.06
ISIC_0000384,0.05,0,0.9556,0.9149,29.07
ISIC_0000384,0.05,1,0.9312,0.8713,43.01
ISIC_0000384,0.05,2,0.9274,0.8646,47.17
ISIC_0000384,0.1,0,0.9333,0.8749,44.27
ISIC_0000384,0.1,1,0.8679,0.7667,71.42
ISIC_0000384,0.1,2,0.9034,0.8238,58.69
ISIC_0000384,0.2,0,0.8045,0.6729,129.25
ISIC_0000384,0.2,1,0.8523,0.7426,97.18
ISIC_0000384,0.2,2,0.7667,0.6217,97.94
ISIC_0000385,0.0,0,0.9822,0.965,25.04
ISIC_0000385,0.05,0,0.9652,0.9328,67.16
ISIC_0000385,0.05,1,0.947,0.8994,78.6
ISIC_0000385,0.05,2,0.975,0.9511,34.13
ISIC_0000385,0.1,0,0.9161,0.8452,136.12
ISIC_0000385,0.1,1,0.9347,0.8773,87.27
ISIC_0000385,0.1,2,0.9312,0.8712,86.0
ISIC_0000385,0.2,0,0.4907,0.3251,385.03
ISIC_0000385,0.2,1,0.8425,0.7279,206.4
ISIC_0000385,0.2,2,0.9175,0.8476,139.59
ISIC_0000386,0.0,0,0.9729,0.9472,49.5
ISIC_0000386,0.05,0,0.9705,0.9427,46.1
ISIC_0000386,0.05,1,0.972,0.9456,38.61
ISIC_0000386,0.05,2,0.9755,0.9522,41.5
ISIC_0000386,0.1,0,0.9586,0.9204,56.89
ISIC_0000386,0.1,1,0.9146,0.8426,86.02
ISIC_0000386,0.1,2,0.9549,0.9137,55.03
ISIC_0000386,0.2,0,0.8686,0.7677,174.47
ISIC_0000386,0.2,1,0.911,0.8366,104.24
ISIC_0000386,0.2,2,0.9144,0.8422,101.13
ISIC_0000387,0.0,0,0.9458,0.8973,55.46
ISIC_0000387,0.05,0,0.9302,0.8696,63.65
ISIC_0000387,0.05,1,0.9398,0.8864,55.57
ISIC_0000387,0.05,2,0.9294,0.868,64.8
ISIC_0000387,0.1,0,0.9109,0.8363,77.38
ISIC_0000387,0.1,1,0.9551,0.9141,49.24
ISIC_0000387,0.1,2,0.934,0.8761,65.39
ISIC_0000387,0.2,0,0.7945,0.6591,247.15
ISIC_0000387,0.2,1,0.8332,0.714,271.54
ISIC_0000387,0.2,2,0.8213,0.6968,496.47
ISIC_0000388,0.0,0,0.912,0.8382,68.59
ISIC_0000388,0.05,0,0.9329,0.8743,57.28
ISIC_0000388,0.05,1,0.9259,0.8621,62.94
ISIC_0000388,0.05,2,0.8963,0.812,78.23
ISIC_0000388,0.1,0,0.8942,0.8086,74.8
ISIC_0000388,0.1,1,0.8657,0.7632,100.72
ISIC_0000388,0.1,2,0.8502,0.7394,101.12
ISIC_0000388,0.2,0,0.8964,0.8122,72.07
ISIC_0000388,0.2,1,0.2296,0.1297,313.19
ISIC_0000388,0.2,2,0.9088,0.8329,140.52
ISIC_0000390,0.0,0,0.9422,0.8908,106.85
ISIC_0000390,0.05,0,0.9232,0.8574,139.8
ISIC_0000390,0.05,1,0.9535,0.9111,93.01
ISIC_0000390,0.05,2,0.9381,0.8834,107.01
ISIC_0000390,0.1,0,0.9528,0.9098,100.34
ISIC_0000390,0.1,1,0.8648,0.7618,409.95
ISIC_0000390,0.1,2,0.9531,0.9105,93.79
ISIC_0000390,0.2,0,0.865,0.7622,344.2
ISIC_0000390,0.2,1,0.8027,0.6705,387.04
ISIC_0000390,0.2,2,0.7685,0.6241,414.32
ISIC_0000391,0.0,0,0.9294,0.8681,149.82
ISIC_0000391,0.05,0,0.9385,0.8841,125.64
ISIC_0000391,0.05,1,0.9153,0.8438,170.96
ISIC_0000391,0.05,2,0.9073,0.8303,150.29
ISIC_0000391,0.1,0,0.9215,0.8545,153.39
ISIC_0000391,0.1,1,0.9076,0.8308,209.3
ISIC_0000391,0.1,2,0.886,0.7953,188.67
ISIC_0000391,0.2,0,0.9183,0.849,148.48
ISIC_0000391,0.2,1,0.7035,0.5426,537.77
ISIC_0000391,0.2,2,0.7479,0.5974,445.55
ISIC_0000392,0.0,0,0.831,0.7109,199.46
ISIC_0000392,0.05,0,0.8364,0.7188,185.4
ISIC_0000392,0.05,1,0.8151,0.6879,234.72
ISIC_0000392,0.05,2,0.8084,0.6784,229.91
ISIC_0000392,0.1,0,0.8675,0.766,178.34
ISIC_0000392,0.1,1,0.8222,0.6981,239.15
ISIC_0000392,0.1,2,0.8233,0.6997,222.28
ISIC_0000392,0.2,0,0.8773,0.7813,185.0
ISIC_0000392,0.2,1,0.8039,0.6721,332.79
ISIC_0000392,0.2,2,0.7082,0.5482,312.5
ISIC_0000393,0.0,0,0.9238,0.8584,174.5
ISIC_0000393,0.05,0,0.905,0.8265,219.94
ISIC_0000393,0.05,1,0.9301,0.8694,157.81
ISIC_0000393,0.05,2,0.9119,0.8381,213.0
ISIC_0000393,0.1,0,0.9112,0.837,203.11
ISIC_0000393,0.1,1,0.8766,0.7803,246.56
ISIC_0000393,0.1,2,0.8948,0.8097,239.8
ISIC_0000393,0.2,0,0.8169,0.6905,377.71
ISIC_0000393,0.2,1,0.8421,0.7273,525.36
ISIC_0000393,0.2,2,0.8264,0.7041,476.47
ISIC_0000395,0.0,0,0.851,0.7406,313.28
ISIC_0000395,0.05,0,0.8616,0.7568,290.11
ISIC_0000395,0.05,1,0.8494,0.7382,316.44
ISIC_0000395,0.05,2,0.886,0.7953,276.12
ISIC_0000395,0.1,0,0.7948,0.6595,480.21
ISIC_0000395,0.1,1,0.7748,0.6324,484.66
ISIC_0000395,0.1,2,0.844,0.7301,355.65
ISIC_0000395,0.2,0,0.7031,0.5421,689.68
ISIC_0000395,0.2,1,0.64,0.4706,488.88
ISIC_0000395,0.2,2,0.8387,0.7222,303.65
ISIC_0000396,0.0,0,0.9187,0.8496,114.98
ISIC_0000396,0.05,0,0.8943,0.8088,125.71
ISIC_0000396,0.05,1,0.9502,0.9051,94.15
ISIC_0000396,0.05,2,0.9341,0.8764,100.41
ISIC_0000396,0.1,0,0.9057,0.8276,148.78
ISIC_0000396,0.1,1,0.6624,0.4952,542.66
ISIC_0000396,0.1,2,0.9278,0.8654,118.9
ISIC_0000396,0.2,0,0.8842,0.7925,172.19
ISIC_0000396,0.2,1,0.9129,0.8397,181.8
ISIC_0000396,0.2,2,0.8731,0.7748,223.25
ISIC_0000397,0.0,0,0.9485,0.9021,98.39
ISIC_0000397,0.05,0,0.9449,0.8956,105.55
ISIC_0000397,0.05,1,0.9379,0.8831,101.0
ISIC_0000397,0.05,2,0.9203,0.8524,158.42
ISIC_0000397,0.1,0,0.9282,0.866,164.02
ISIC_0000397,0.1,1,0.9262,0.8625,108.8
ISIC_0000397,0.1,2,0.9053,0.8269,144.54
ISIC_0000397,0.2,0,0.8304,0.71,319.67
ISIC_0000397,0.2,1,0.8122,0.6838,392.24
ISIC_0000397,0.2,2,0.8549,0.7465,300.8
ISIC_0000403,0.0,0,0.9312,0.8712,99.46
ISIC_0000403,0.05,0,0.9365,0.8805,78.77
ISIC_0000403,0.05,1,0.9078,0.8312,120.57
ISIC_0000403,0.05,2,0.9154,0.8441,117.65
ISIC_0000403,0.1,0,0.9155,0.8442,117.35
ISIC_0000403,0.1,1,0.901,0.8198,91.0
ISIC_0000403,0.1,2,0.5135,0.3454,303.68
ISIC_0000403,0.2,0,0.8675,0.766,256.12
ISIC_0000403,0.2,1,0.8745,0.777,142.24
ISIC_0000403,0.2,2,0.8159,0.6891,220.06
ISIC_0000407,0.0,0,0.9375,0.8824,149.6
ISIC_0000407,0.05,0,0.9282,0.866,117.41
ISIC_0000407,0.05,1,0.9384,0.884,145.96
ISIC_0000407,0.05,2,0.9051,0.8266,235.03
ISIC_0000407,0.1,0,0.8748,0.7774,226.15
ISIC_0000407,0.1,1,0.8837,0.7917,305.75
ISIC_0000407,0.1,2,0.9289,0.8672,167.91
ISIC_0000407,0.2,0,0.7414,0.5891,410.75
ISIC_0000407,0.2,1,0.867,0.7653,258.93
ISIC_0000407,0.2,2,0.8776,0.7819,391.37
ISIC_0000408,0.0,0,0.981,0.9626,60.75
ISIC_0000408,0.05,0,0.887,0.797,443.04
ISIC_0000408,0.05,1,0.9636,0.9298,88.53
ISIC_0000408,0.05,2,0.7736,0.6308,530.6
ISIC_0000408,0.1,0,0.7727,0.6296,530.21
ISIC_0000408,0.1,1,0.9362,0.88,127.13
ISIC_0000408,0.1,2,0.9802,0.9612,64.03
ISIC_0000408,0.2,0,0.7509,0.6012,673.08
ISIC_0000408,0.2,1,0.893,0.8066,478.0
ISIC_0000408,0.2,2,0.5242,0.3552,789.32
ISIC_0000409,0.0,0,0.9137,0.8412,45.18
ISIC_0000409,0.05,0,0.9059,0.828,54.02
ISIC_0000409,0.05,1,0.9106,0.8359,47.55
ISIC_0000409,0.05,2,0.9159,0.8448,44.38
ISIC_0000409,0.1,0,0.9403,0.8873,60.66
ISIC_0000409,0.1,1,0.9233,0.8575,66.34
ISIC_0000409,0.1,2,0.9014,0.8206,62.27
ISIC_0000409,0.2,0,0.8419,0.727,124.02
ISIC_0000409,0.2,1,0.8801,0.7859,145.78
ISIC_0000409,0.2,2,0.7894,0.652,163.17
ISIC_0000410,0.0,0,0.922,0.8552,84.01
ISIC_0000410,0.05,0,0.9229,0.8568,81.61
ISIC_0000410,0.05,1,0.8925,0.8058,96.42
ISIC_0000410,0.05,2,0.8915,0.8042,156.31
ISIC_0000410,0.1,0,0.9143,0.8422,93.02
ISIC_0000410,0.1,1,0.8702,0.7702,216.3
ISIC_0000410,0.1,2,0.8873,0.7974,191.49
ISIC_0000410,0.2,0,0.4899,0.3244,297.53
ISIC_0000410,0.2,1,0.7983,0.6644,227.73
ISIC_0000410,0.2,2,0.3339,0.2004,525.8
ISIC_0000412,0.0,0,0.9,0.8181,294.06
ISIC_0000412,0.05,0,0.8947,0.8095,292.5
ISIC_0000412,0.05,1,0.8939,0.8081,304.01
ISIC_0000412,0.05,2,0.923,0.8571,96.07
ISIC_0000412,0.1,0,0.9215,0.8544,109.79
ISIC_0000412,0.1,1,0.9021,0.8216,217.66
ISIC_0000412,0.1,2,0.8744,0.7768,286.68
ISIC_0000412,0.2,0,0.2442,0.139,682.8
ISIC_0000412,0.2,1,0.8989,0.8164,188.3
ISIC_0000412,0.2,2,0.522,0.3532,627.98
ISIC_0000413,0.0,0,0.9367,0.881,151.64
ISIC_0000413,0.05,0,0.9332,0.8748,152.06
ISIC_0000413,0.05,1,0.915,0.8433,163.8
ISIC_0000413,0.05,2,0.9273,0.8645,180.56
ISIC_0000413,0.1,0,0.8864,0.7959,301.37
ISIC_0000413,0.1,1,0.9335,0.8752,195.38
ISIC_0000413,0.1,2,0.9108,0.8362,262.21
ISIC_0000413,0.2,0,0.9056,0.8274,262.0
ISIC_0000413,0.2,1,0.8156,0.6887,352.28
ISIC_0000413,0.2,2,0.8258,0.7032,439.27
ISIC_0000415,0.0,0,0.8901,0.8019,350.28
ISIC_0000415,0.05,0,0.8918,0.8047,334.14
ISIC_0000415,0.05,1,0.8997,0.8176,254.24
ISIC_0000415,0.05,2,0.9116,0.8376,181.1
ISIC_0000415,0.1,0,0.8774,0.7815,281.9
ISIC_0000415,0.1,1,0.8988,0.8161,351.34
ISIC_0000415,0.1,2,0.8879,0.7983,324.59
ISIC_0000415,0.2,0,0.8664,0.7642,346.07
ISIC_0000415,0.2,1,0.8992,0.8168,353.44
ISIC_0000415,0.2,2,0.8884,0.7993,392.85
ISIC_0000416,0.0,0,0.9612,0.9254,66.96
ISIC_0000416,0.05,0,0.9603,0.9237,61.57
ISIC_0000416,0.05,1,0.9604,0.9237,66.7
ISIC_0000416,0.05,2,0.9558,0.9153,81.05
ISIC_0000416,0.1,0,0.9127,0.8394,110.35
ISIC_0000416,0.1,1,0.9546,0.9132,116.64
ISIC_0000416,0.1,2,0.955,0.9138,69.31
ISIC_0000416,0.2,0,0.8224,0.6984,222.8
ISIC_0000416,0.2,1,0.8215,0.6971,210.46
ISIC_0000416,0.2,2,0.9077,0.8311,130.6
ISIC_0000418,0.0,0,0.9554,0.9146,84.57
ISIC_0000418,0.05,0,0.9526,0.9095,104.53
ISIC_0000418,0.05,1,0.9574,0.9183,75.97
ISIC_0000418,0.05,2,0.9577,0.9188,78.74
ISIC_0000418,0.1,0,0.936,0.8796,115.06
ISIC_0000418,0.1,1,0.9413,0.8891,113.34
ISIC_0000418,0.1,2,0.9561,0.9159,55.08
ISIC_0000418,0.2,0,0.8976,0.8143,241.82
ISIC_0000418,0.2,1,0.9145,0.8424,158.64
ISIC_0000418,0.2,2,0.5238,0.3548,386.66
ISIC_0000419,0.0,0,0.9669,0.9359,52.61
ISIC_0000419,0.05,0,0.9364,0.8803,92.47
ISIC_0000419,0.05,1,0.9567,0.917,71.36
ISIC_0000419,0.05,2,0.9058,0.8278,505.52
ISIC_0000419,0.1,0,0.9211,0.8537,139.28
ISIC_0000419,0.1,1,0.3882,0.2408,403.01
ISIC_0000419,0.1,2,0.7913,0.6547,442.55
ISIC_0000419,0.2,0,0.6477,0.479,435.64
ISIC_0000419,0.2,1,0.7152,0.5567,432.21
ISIC_0000419,0.2,2,0.455,0.2945,589.88
ISIC_0000420,0.0,0,0.929,0.8674,109.34
ISIC_0000420,0.05,0,0.925,0.8605,120.75
ISIC_0000420,0.05,1,0.9225,0.8562,127.03
ISIC_0000420,0.05,2,0.9333,0.8749,88.39
ISIC_0000420,0.1,0,0.9208,0.8532,124.67
ISIC_0000420,0.1,1,0.9263,0.8627,115.09
ISIC_0000420,0.1,2,0.8992,0.8169,181.84
ISIC_0000420,0.2,0,0.8234,0.6998,334.72
ISIC_0000420,0.2,1,0.7789,0.6378,285.47
ISIC_0000420,0.2,2,0.8741,0.7763,210.88
ISIC_0000421,0.0,0,0.963,0.9287,63.0
ISIC_0000421,0.05,0,0.9624,0.9275,59.81
ISIC_0000421,0.05,1,0.9623,0.9274,57.85
ISIC_0000421,0.05,2,0.9442,0.8943,73.01
ISIC_0000421,0.1,0,0.8273,0.7055,289.06
ISIC_0000421,0.1,1,0.9539,0.9119,62.48
ISIC_0000421,0.1,2,0.9349,0.8778,116.71
ISIC_0000421,0.2,0,0.8368,0.7194,175.41
ISIC_0000421,0.2,1,0.863,0.759,175.97
ISIC_0000421,0.2,2,0.8981,0.815,193.21
ISIC_0000423,0.0,0,0.9676,0.9373,63.0
ISIC_0000423,0.05,0,0.9597,0.9225,76.0
ISIC_0000423,0.05,1,0.9209,0.8535,172.72
ISIC_0000423,0.05,2,0.9601,0.9233,78.09
ISIC_0000423,0.1,0,0.9365,0.8806,104.0
ISIC_0000423,0.1,1,0.9583,0.9199,77.0
ISIC_0000423,0.1,2,0.9003,0.8187,168.36
ISIC_0000423,0.2,0,0.7516,0.602,521.92
ISIC_0000423,0.2,1,0.904,0.8248,278.89
ISIC_0000423,0.2,2,0.8027,0.6704,344.77
ISIC_0000425,0.0,0,0.969,0.9399,79.48
ISIC_0000425,0.05,0,0.9647,0.9318,92.91
ISIC_0000425,0.05,1,0.9654,0.9332,92.12
ISIC_0000425,0.05,2,0.9528,0.9098,135.96
ISIC_0000425,0.1,0,0.9105,0.8356,186.26
ISIC_0000425,0.1,1,0.9588,0.9209,93.91
ISIC_0000425,0.1,2,0.9087,0.8326,196.54
ISIC_0000425,0.2,0,0.9186,0.8494,308.28
ISIC_0000425,0.2,1,0.8138,0.6861,401.68
ISIC_0000425,0.2,2,0.9027,0.8226,277.96
ISIC_0000426,0.0,0,0.9535,0.911,99.16
ISIC_0000426,0.05,0,0.9296,0.8685,167.0
ISIC_0000426,0.05,1,0.9354,0.8786,117.2
ISIC_0000426,0.05,2,0.933,0.8745,177.26
ISIC_0000426,0.1,0,0.8549,0.7466,483.11
ISIC_0000426,0.1,1,0.6553,0.4873,773.48
ISIC_0000426,0.1,2,0.9007,0.8193,381.0
ISIC_0000426,0.2,0,0.737,0.5835,670.77
ISIC_0000426,0.2,1,0.6541,0.4859,839.36
ISIC_0000426,0.2,2,0.9507,0.906,125.79
ISIC_0000427,0.0,0,0.9479,0.9009,84.48
ISIC_0000427,0.05,0,0.9492,0.9033,82.71
ISIC_0000427,0.05,1,0.9525,0.9093,77.22
ISIC_0000427,0.05,2,0.9243,0.8592,133.66
ISIC_0000427,0.1,0,0.9004,0.8188,221.08
ISIC_0000427,0.1,1,0.6477,0.479,494.75
ISIC_0000427,0.1,2,0.8438,0.7298,322.03
ISIC_0000427,0.2,0,0.856,0.7483,291.56
ISIC_0000427,0.2,1,0.7885,0.6508,301.41
ISIC_0000427,0.2,2,0.6238,0.4533,449.7
ISIC_0000431,0.0,0,0.89,0.8019,102.53
ISIC_0000431,0.05,0,0.842,0.7271,107.05
ISIC_0000431,0.05,1,0.8934,0.8074,99.63
ISIC_0000431,0.05,2,0.898,0.8149,103.14
ISIC_0000431,0.1,0,0.902,0.8215,98.08
ISIC_0000431,0.1,1,0.847,0.7346,110.95
ISIC_0000431,0.1,2,0.835,0.7167,126.67
ISIC_0000431,0.2,0,0.8193,0.6939,190.99
ISIC_0000431,0.2,1,0.8732,0.775,163.49
ISIC_0000431,0.2,2,0.8448,0.7312,135.0
ISIC_0000433,0.0,0,0.9496,0.904,110.94
ISIC_0000433,0.05,0,0.9176,0.8478,187.0
ISIC_0000433,0.05,1,0.9731,0.9476,72.12
ISIC_0000433,0.05,2,0.9376,0.8826,128.32
ISIC_0000433,0.1,0,0.8775,0.7818,365.98
ISIC_0000433,0.1,1,0.9776,0.9561,65.74
ISIC_0000433,0.1,2,0.8816,0.7882,436.0
ISIC_0000433,0.2,0,0.8359,0.7181,447.97
ISIC_0000433,0.2,1,0.7774,0.6358,585.05
ISIC_0000433,0.2,2,0.7725,0.6293,448.34
ISIC_0000434,0.0,0,0.9063,0.8287,112.3
ISIC_0000434,0.05,0,0.9347,0.8774,83.55
ISIC_0000434,0.05,1,0.9212,0.8539,91.23
ISIC_0000434,0.05,2,0.908,0.8315,136.98
ISIC_0000434,0.1,0,0.8471,0.7347,276.01
ISIC_0000434,0.1,1,0.8787,0.7836,150.0
ISIC_0000434,0.1,2,0.8193,0.6939,195.23
ISIC_0000434,0.2,0,0.3969,0.2476,438.02
ISIC_0000434,0.2,1,0.4177,0.264,372.57
ISIC_0000434,0.2,2,0.7753,0.633,354.62
ISIC_0000436,0.0,0,0.9059,0.828,193.08
ISIC_0000436,0.05,0,0.8992,0.8169,209.8
ISIC_0000436,0.05,1,0.9043,0.8254,227.58
ISIC_0000436,0.05,2,0.8811,0.7874,219.64
ISIC_0000436,0.1,0,0.8335,0.7146,563.82
ISIC_0000436,0.1,1,0.8775,0.7818,232.48
ISIC_0000436,0.1,2,0.8424,0.7277,546.53
ISIC_0000436,0.2,0,0.7283,0.5727,513.5
ISIC_0000436,0.2,1,0.8135,0.6856,477.89
ISIC_0000436,0.2,2,0.8299,0.7093,560.69
ISIC_0000439,0.0,0,0.8464,0.7337,96.52
ISIC_0000439,0.05,0,0.871,0.7715,93.74
ISIC_0000439,0.05,1,0.8703,0.7704,92.03
ISIC_0000439,0.05,2,0.8531,0.7439,98.62
ISIC_0000439,0.1,0,0.8999,0.818,75.76
ISIC_0000439,0.1,1,0.8255,0.7029,105.42
ISIC_0000439,0.1,2,0.8407,0.7252,93.53
ISIC_0000439,0.2,0,0.7489,0.5986,119.82
ISIC_0000439,0.2,1,0.687,0.5232,301.6
ISIC_0000439,0.2,2,0.7568,0.6087,179.73
ISIC_0000442,0.0,0,0.9383,0.8838,93.84
ISIC_0000442,0.05,0,0.9314,0.8717,101.82
ISIC_0000442,0.05,1,0.9507,0.9061,90.51
ISIC_0000442,0.05,2,0.9471,0.8996,83.76
ISIC_0000442,0.1,0,0.9537,0.9115,82.73
ISIC_0000442,0.1,1,0.8974,0.8139,115.75
ISIC_0000442,0.1,2,0.8328,0.7135,156.54
ISIC_0000442,0.2,0,0.8359,0.718,325.43
ISIC_0000442,0.2,1,0.8376,0.7205,195.66
ISIC_0000442,0.2,2,0.8002,0.6669,252.37
ISIC_0000443,0.0,0,0.9449,0.8956,55.81
ISIC_0000443,0.05,0,0.9493,0.9035,47.13
ISIC_0000443,0.05,1,0.9574,0.9182,45.79
ISIC_0000443,0.05,2,0.9585,0.9203,42.2
ISIC_0000443,0.1,0,0.9634,0.9293,37.6
ISIC_0000443,0.1,1,0.9565,0.9166,42.94
ISIC_0000443,0.1,2,0.91,0.8348,68.71
ISIC_0000443,0.2,0,0.6475,0.4787,226.11
ISIC_0000443,0.2,1,0.8631,0.7592,157.81
ISIC_0000443,0.2,2,0.7947,0.6593,166.01
ISIC_0000444,0.0,0,0.8991,0.8167,107.65
ISIC_0000444,0.05,0,0.9092,0.8335,114.54
ISIC_0000444,0.05,1,0.8895,0.801,119.45
ISIC_0000444,0.05,2,0.9023,0.822,107.2
ISIC_0000444,0.1,0,0.891,0.8034,120.33
ISIC_0000444,0.1,1,0.897,0.8133,134.19
ISIC_0000444,0.1,2,0.9007,0.8193,105.65
ISIC_0000444,0.2,0,0.834,0.7153,173.29
ISIC_0000444,0.2,1,0.8792,0.7845,136.03
ISIC_0000444,0.2,2,0.8007,0.6676,266.62
ISIC_0000447,0.0,0,0.9607,0.9245,26.31
ISIC_0000447,0.05,0,0.9592,0.9215,27.69
ISIC_0000447,0.05,1,0.9609,0.9247,26.68
ISIC_0000447,0.05,2,0.9581,0.9195,32.0
ISIC_0000447,0.1,0,0.7367,0.5831,223.05
ISIC_0000447,0.1,1,0.9245,0.8597,62.77
