ablation_variant,image_id,skin_tone_group,delta,realization_id,dice,iou
Sign-Inverted Proxy (-c),000181,FST_V_VI_Dark,0.2,1,0.7761194029850746,0.6341463414634146
Sign-Inverted Proxy (-c),000181,FST_V_VI_Dark,0.2,2,0.8847926267281107,0.7933884297520661
Sign-Inverted Proxy (-c),000181,FST_V_VI_Dark,0.2,3,0.8186046511627907,0.6929133858267716
Sign-Inverted Proxy (-c),000190,FST_V_VI_Dark,0.0,0,0.8722513089005236,0.7734447539461468
Sign-Inverted Proxy (-c),000190,FST_V_VI_Dark,0.2,1,0.7187329328235936,0.5609548167092924
Sign-Inverted Proxy (-c),000190,FST_V_VI_Dark,0.2,2,0.8469087340529932,0.734468085106383
Sign-Inverted Proxy (-c),000190,FST_V_VI_Dark,0.2,3,0.8008849557522124,0.6678966789667896
Sign-Inverted Proxy (-c),000192,FST_V_VI_Dark,0.0,0,0.7441860465116279,0.5925925925925926
Sign-Inverted Proxy (-c),000192,FST_V_VI_Dark,0.2,1,0.6502636203866432,0.4817708333333333
Sign-Inverted Proxy (-c),000192,FST_V_VI_Dark,0.2,2,0.8217821782178217,0.6974789915966386
Sign-Inverted Proxy (-c),000192,FST_V_VI_Dark,0.2,3,0.7805695142378559,0.6401098901098901
Sign-Inverted Proxy (-c),000195,FST_V_VI_Dark,0.0,0,0.8878048780487805,0.7982456140350878
Sign-Inverted Proxy (-c),000195,FST_V_VI_Dark,0.2,1,0.7605633802816901,0.6136363636363636
Sign-Inverted Proxy (-c),000195,FST_V_VI_Dark,0.2,2,0.8656036446469249,0.7630522088353414
Sign-Inverted Proxy (-c),000195,FST_V_VI_Dark,0.2,3,0.8524590163934426,0.7428571428571429
Sign-Inverted Proxy (-c),000200,FST_V_VI_Dark,0.0,0,0.8053691275167785,0.6741573033707865
Sign-Inverted Proxy (-c),000200,FST_V_VI_Dark,0.2,1,0.6827722772277228,0.5183403487672881
Sign-Inverted Proxy (-c),000200,FST_V_VI_Dark,0.2,2,0.8,0.6666666666666666
Sign-Inverted Proxy (-c),000200,FST_V_VI_Dark,0.2,3,0.7842122290520867,0.6450239489089942
Sign-Inverted Proxy (-c),000202,FST_V_VI_Dark,0.0,0,0.9393385826771653,0.8856158688680366
Sign-Inverted Proxy (-c),000202,FST_V_VI_Dark,0.2,1,0.8384691559387196,0.7218655967903711
Sign-Inverted Proxy (-c),000202,FST_V_VI_Dark,0.2,2,0.8774657842318319,0.7816828849456211
Sign-Inverted Proxy (-c),000202,FST_V_VI_Dark,0.2,3,0.8983649757441456,0.8154833097749266
Sign-Inverted Proxy (-c),000206,FST_V_VI_Dark,0.0,0,0.9519774011299436,0.9083557951482479
Sign-Inverted Proxy (-c),000206,FST_V_VI_Dark,0.2,1,0.8908170643528561,0.803129074315515
Sign-Inverted Proxy (-c),000206,FST_V_VI_Dark,0.2,2,0.9523809523809523,0.9090909090909091
Sign-Inverted Proxy (-c),000206,FST_V_VI_Dark,0.2,3,0.940379403794038,0.887468030690537
Sign-Inverted Proxy (-c),000207,FST_V_VI_Dark,0.0,0,0.7966101694915254,0.6619718309859155
Sign-Inverted Proxy (-c),000207,FST_V_VI_Dark,0.2,1,0.6504065040650406,0.4819277108433735
Sign-Inverted Proxy (-c),000207,FST_V_VI_Dark,0.2,2,0.828125,0.7066666666666667
Sign-Inverted Proxy (-c),000207,FST_V_VI_Dark,0.2,3,0.8840579710144928,0.7922077922077922
Sign-Inverted Proxy (-c),000208,FST_V_VI_Dark,0.0,0,0.7330097087378641,0.578544061302682
Sign-Inverted Proxy (-c),000208,FST_V_VI_Dark,0.2,1,0.7153652392947103,0.5568627450980392
Sign-Inverted Proxy (-c),000208,FST_V_VI_Dark,0.2,2,0.7173396674584323,0.5592592592592592
Sign-Inverted Proxy (-c),000208,FST_V_VI_Dark,0.2,3,0.6622807017543859,0.49508196721311476
Sign-Inverted Proxy (-c),000214,FST_V_VI_Dark,0.0,0,0.8057142857142857,0.6746411483253588
Sign-Inverted Proxy (-c),000214,FST_V_VI_Dark,0.2,1,0.772972972972973,0.6299559471365639
Sign-Inverted Proxy (-c),000214,FST_V_VI_Dark,0.2,2,0.8011049723756906,0.6682027649769585
Sign-Inverted Proxy (-c),000214,FST_V_VI_Dark,0.2,3,0.7912087912087912,0.6545454545454545
Sign-Inverted Proxy (-c),000215,FST_V_VI_Dark,0.0,0,0.6867469879518072,0.5229357798165137
Sign-Inverted Proxy (-c),000215,FST_V_VI_Dark,0.2,1,0.7272727272727273,0.5714285714285714
Sign-Inverted Proxy (-c),000215,FST_V_VI_Dark,0.2,2,0.7528089887640449,0.6036036036036037
Sign-Inverted Proxy (-c),000215,FST_V_VI_Dark,0.2,3,0.6927374301675978,0.5299145299145299
Sign-Inverted Proxy (-c),000216,FST_V_VI_Dark,0.0,0,0.971718249733191,0.9449922158796056
Sign-Inverted Proxy (-c),000216,FST_V_VI_Dark,0.2,1,0.9167826328973003,0.8463514902363823
Sign-Inverted Proxy (-c),000216,FST_V_VI_Dark,0.2,2,0.9585721730067743,0.9204403302476858
Sign-Inverted Proxy (-c),000216,FST_V_VI_Dark,0.2,3,0.9636316739747227,0.9298158287705326
Sign-Inverted Proxy (-c),000226,FST_V_VI_Dark,0.0,0,0.9122807017543859,0.8387096774193549
Sign-Inverted Proxy (-c),000226,FST_V_VI_Dark,0.2,1,0.8409090909090909,0.7254901960784313
Sign-Inverted Proxy (-c),000226,FST_V_VI_Dark,0.2,2,0.9053356282271945,0.8270440251572327
Sign-Inverted Proxy (-c),000226,FST_V_VI_Dark,0.2,3,0.9155844155844156,0.844311377245509
Sign-Inverted Proxy (-c),000231,FST_V_VI_Dark,0.0,0,0.8666666666666667,0.7647058823529411
Sign-Inverted Proxy (-c),000231,FST_V_VI_Dark,0.2,1,0.7426981919332406,0.5907079646017699
Sign-Inverted Proxy (-c),000231,FST_V_VI_Dark,0.2,2,0.8223086900129701,0.698237885462555
Sign-Inverted Proxy (-c),000231,FST_V_VI_Dark,0.2,3,0.7425742574257426,0.5905511811023622
Sign-Inverted Proxy (-c),000232,FST_V_VI_Dark,0.0,0,0.8987473903966597,0.8161137440758294
Sign-Inverted Proxy (-c),000232,FST_V_VI_Dark,0.2,1,0.9091874668082847,0.8334956183057449
Sign-Inverted Proxy (-c),000232,FST_V_VI_Dark,0.2,2,0.8886608517188301,0.7996306555863343
Sign-Inverted Proxy (-c),000232,FST_V_VI_Dark,0.2,3,0.8541562966650075,0.7454387489139879
Sign-Inverted Proxy (-c),000233,FST_V_VI_Dark,0.0,0,0.730718954248366,0.5756951596292482
Sign-Inverted Proxy (-c),000233,FST_V_VI_Dark,0.2,1,0.5799256505576208,0.4083769633507853
Sign-Inverted Proxy (-c),000233,FST_V_VI_Dark,0.2,2,0.7625377643504532,0.6162109375
Sign-Inverted Proxy (-c),000233,FST_V_VI_Dark,0.2,3,0.8319623971797885,0.7122736418511066
Sign-Inverted Proxy (-c),000239,FST_V_VI_Dark,0.0,0,0.70042194092827,0.538961038961039
Sign-Inverted Proxy (-c),000239,FST_V_VI_Dark,0.2,1,0.7031578947368421,0.5422077922077922
Sign-Inverted Proxy (-c),000239,FST_V_VI_Dark,0.2,2,0.7298969072164948,0.5746753246753247
Sign-Inverted Proxy (-c),000239,FST_V_VI_Dark,0.2,3,0.7605633802816901,0.6136363636363636
Sign-Inverted Proxy (-c),000241,FST_V_VI_Dark,0.0,0,0.8791519434628975,0.7843631778058008
Sign-Inverted Proxy (-c),000241,FST_V_VI_Dark,0.2,1,0.6563734290843806,0.48850881881346875
Sign-Inverted Proxy (-c),000241,FST_V_VI_Dark,0.2,2,0.8465211459754434,0.7338852749852158
Sign-Inverted Proxy (-c),000241,FST_V_VI_Dark,0.2,3,0.8344324887191947,0.7159023228111971
Sign-Inverted Proxy (-c),000242,FST_V_VI_Dark,0.0,0,0.23706868647633844,0.13447414806110458
Sign-Inverted Proxy (-c),000242,FST_V_VI_Dark,0.2,1,0.21284909780485,0.11909967845659164
Sign-Inverted Proxy (-c),000242,FST_V_VI_Dark,0.2,2,0.16609515645092157,0.09056912469323361
Sign-Inverted Proxy (-c),000242,FST_V_VI_Dark,0.2,3,0.1972810294728103,0.10943526567267285
Sign-Inverted Proxy (-c),000246,FST_V_VI_Dark,0.0,0,0.9174757281553398,0.8475336322869955
Sign-Inverted Proxy (-c),000246,FST_V_VI_Dark,0.2,1,0.821256038647343,0.6967213114754098
Sign-Inverted Proxy (-c),000246,FST_V_VI_Dark,0.2,2,0.8597285067873304,0.753968253968254
Sign-Inverted Proxy (-c),000246,FST_V_VI_Dark,0.2,3,0.8380952380952381,0.7213114754098361
Sign-Inverted Proxy (-c),000247,FST_V_VI_Dark,0.0,0,0.8037037037037037,0.6718266253869969
Sign-Inverted Proxy (-c),000247,FST_V_VI_Dark,0.2,1,0.886435331230284,0.7960339943342776
Sign-Inverted Proxy (-c),000247,FST_V_VI_Dark,0.2,2,0.7943760984182777,0.6588921282798834
Sign-Inverted Proxy (-c),000247,FST_V_VI_Dark,0.2,3,0.7127659574468085,0.5537190082644629
Luminance-Only (Delta L*),000044,FST_I_II_Light,0.0,0,0.9213326356183499,0.8541397153945667
Luminance-Only (Delta L*),000044,FST_I_II_Light,0.2,1,0.8229359340844123,0.6991428571428572
Luminance-Only (Delta L*),000044,FST_I_II_Light,0.2,2,0.861730319563523,0.7570528622295262
Luminance-Only (Delta L*),000044,FST_I_II_Light,0.2,3,0.7752107399313144,0.6329339790976294
Luminance-Only (Delta L*),000260,FST_I_II_Light,0.0,0,0.851063829787234,0.7407407407407407
Luminance-Only (Delta L*),000260,FST_I_II_Light,0.2,1,0.7931034482758621,0.6571428571428571
Luminance-Only (Delta L*),000260,FST_I_II_Light,0.2,2,0.857707509881423,0.7508650519031141
Luminance-Only (Delta L*),000260,FST_I_II_Light,0.2,3,0.7866028708133971,0.6482649842271293
Luminance-Only (Delta L*),000261,FST_I_II_Light,0.0,0,0.9159090909090909,0.8448637316561844
Luminance-Only (Delta L*),000261,FST_I_II_Light,0.2,1,0.8516284680337757,0.7415966386554622
Luminance-Only (Delta L*),000261,FST_I_II_Light,0.2,2,0.8805166846071044,0.7865384615384615
Luminance-Only (Delta L*),000261,FST_I_II_Light,0.2,3,0.8453389830508474,0.7321100917431193
Luminance-Only (Delta L*),000265,FST_I_II_Light,0.0,0,0.9112724976318283,0.8370069605568445
Luminance-Only (Delta L*),000265,FST_I_II_Light,0.2,1,0.8791839336946127,0.7844141069397043
Luminance-Only (Delta L*),000265,FST_I_II_Light,0.2,2,0.8763165814023472,0.7798607391537226
Luminance-Only (Delta L*),000265,FST_I_II_Light,0.2,3,0.8510258697591436,0.7406832298136646
Luminance-Only (Delta L*),000270,FST_I_II_Light,0.0,0,0.8764044943820225,0.78
Luminance-Only (Delta L*),000270,FST_I_II_Light,0.2,1,0.6133333333333333,0.4423076923076923
Luminance-Only (Delta L*),000270,FST_I_II_Light,0.2,2,0.8655913978494624,0.7630331753554502
Luminance-Only (Delta L*),000270,FST_I_II_Light,0.2,3,0.8651685393258427,0.7623762376237624
Luminance-Only (Delta L*),000273,FST_I_II_Light,0.0,0,0.8666666666666667,0.7647058823529411
Luminance-Only (Delta L*),000273,FST_I_II_Light,0.2,1,0.7591240875912408,0.611764705882353
Luminance-Only (Delta L*),000273,FST_I_II_Light,0.2,2,0.9090909090909091,0.8333333333333334
Luminance-Only (Delta L*),000273,FST_I_II_Light,0.2,3,0.8654970760233918,0.7628865979381443
Luminance-Only (Delta L*),000274,FST_I_II_Light,0.0,0,0.7980295566502463,0.6639344262295082
Luminance-Only (Delta L*),000274,FST_I_II_Light,0.2,1,0.6411483253588517,0.47183098591549294
Luminance-Only (Delta L*),000274,FST_I_II_Light,0.2,2,0.7982456140350878,0.6642335766423357
Luminance-Only (Delta L*),000274,FST_I_II_Light,0.2,3,0.8940092165898618,0.8083333333333333
Luminance-Only (Delta L*),000275,FST_I_II_Light,0.0,0,0.8365180467091295,0.718978102189781
Luminance-Only (Delta L*),000275,FST_I_II_Light,0.2,1,0.8466522678185745,0.7340823970037453
Luminance-Only (Delta L*),000275,FST_I_II_Light,0.2,2,0.8125,0.6842105263157895
Luminance-Only (Delta L*),000275,FST_I_II_Light,0.2,3,0.8363636363636363,0.71875
Luminance-Only (Delta L*),000278,FST_I_II_Light,0.0,0,0.872393661384487,0.7736686390532544
Luminance-Only (Delta L*),000278,FST_I_II_Light,0.2,1,0.8597560975609756,0.7540106951871658
Luminance-Only (Delta L*),000278,FST_I_II_Light,0.2,2,0.8885245901639345,0.799410029498525
Luminance-Only (Delta L*),000278,FST_I_II_Light,0.2,3,0.8784219001610306,0.7832017229002154
Luminance-Only (Delta L*),000280,FST_I_II_Light,0.0,0,0.7623762376237624,0.616
Luminance-Only (Delta L*),000280,FST_I_II_Light,0.2,1,0.6492146596858639,0.4806201550387597
Luminance-Only (Delta L*),000280,FST_I_II_Light,0.2,2,0.7547169811320755,0.6060606060606061
Luminance-Only (Delta L*),000280,FST_I_II_Light,0.2,3,0.7378640776699029,0.5846153846153846
Luminance-Only (Delta L*),000283,FST_I_II_Light,0.0,0,0.8096,0.6801075268817204
Luminance-Only (Delta L*),000283,FST_I_II_Light,0.2,1,0.7272727272727273,0.5714285714285714
Luminance-Only (Delta L*),000283,FST_I_II_Light,0.2,2,0.7541478129713424,0.6053268765133172
Luminance-Only (Delta L*),000283,FST_I_II_Light,0.2,3,0.8087091757387247,0.6788511749347258
Luminance-Only (Delta L*),000284,FST_I_II_Light,0.0,0,0.9249578414839797,0.8603921568627451
Luminance-Only (Delta L*),000284,FST_I_II_Light,0.2,1,0.8945674044265594,0.8092464506734619
Luminance-Only (Delta L*),000284,FST_I_II_Light,0.2,2,0.8799208704253214,0.7855881314023313
Luminance-Only (Delta L*),000284,FST_I_II_Light,0.2,3,0.9060727043496533,0.8282750672301191
Luminance-Only (Delta L*),000288,FST_I_II_Light,0.0,0,0.8788501026694046,0.7838827838827839
Luminance-Only (Delta L*),000288,FST_I_II_Light,0.2,1,0.887189292543021,0.7972508591065293
Luminance-Only (Delta L*),000288,FST_I_II_Light,0.2,2,0.8195991091314031,0.6943396226415094
Luminance-Only (Delta L*),000288,FST_I_II_Light,0.2,3,0.6998284734133791,0.5382585751978892
Luminance-Only (Delta L*),000292,FST_I_II_Light,0.0,0,0.9171258540886048,0.8469366985548544
Luminance-Only (Delta L*),000292,FST_I_II_Light,0.2,1,0.8629067245119306,0.7588706600534147
Luminance-Only (Delta L*),000292,FST_I_II_Light,0.2,2,0.882165277348976,0.7891732645921561
Luminance-Only (Delta L*),000292,FST_I_II_Light,0.2,3,0.8612379233464275,0.7562931195226552
Luminance-Only (Delta L*),000294,FST_I_II_Light,0.0,0,0.8059701492537313,0.675
Luminance-Only (Delta L*),000294,FST_I_II_Light,0.2,1,0.8078817733990148,0.6776859504132231
Luminance-Only (Delta L*),000294,FST_I_II_Light,0.2,2,0.8130841121495327,0.6850393700787402
Luminance-Only (Delta L*),000294,FST_I_II_Light,0.2,3,0.76,0.6129032258064516
Luminance-Only (Delta L*),000303,FST_I_II_Light,0.0,0,0.7614879649890591,0.6148409893992933
Luminance-Only (Delta L*),000303,FST_I_II_Light,0.2,1,0.6901098901098901,0.5268456375838926
Luminance-Only (Delta L*),000303,FST_I_II_Light,0.2,2,0.8008130081300813,0.6677966101694915
Luminance-Only (Delta L*),000303,FST_I_II_Light,0.2,3,0.7686274509803922,0.6242038216560509
Luminance-Only (Delta L*),000304,FST_I_II_Light,0.0,0,0.9373259052924791,0.8820445609436435
Luminance-Only (Delta L*),000304,FST_I_II_Light,0.2,1,0.9127988748241913,0.8395860284605433
Luminance-Only (Delta L*),000304,FST_I_II_Light,0.2,2,0.9475862068965517,0.9003931847968545
Luminance-Only (Delta L*),000304,FST_I_II_Light,0.2,3,0.9221140472878998,0.8554838709677419
Luminance-Only (Delta L*),000305,FST_I_II_Light,0.0,0,0.746268656716418,0.5952380952380952
Luminance-Only (Delta L*),000305,FST_I_II_Light,0.2,1,0.6814814814814815,0.5168539325842697
Luminance-Only (Delta L*),000305,FST_I_II_Light,0.2,2,0.7172413793103448,0.5591397849462365
Luminance-Only (Delta L*),000305,FST_I_II_Light,0.2,3,0.7272727272727273,0.5714285714285714
Luminance-Only (Delta L*),000307,FST_I_II_Light,0.0,0,0.5254237288135594,0.3563218390804598
Luminance-Only (Delta L*),000307,FST_I_II_Light,0.2,1,0.5094339622641509,0.34177215189873417
Luminance-Only (Delta L*),000307,FST_I_II_Light,0.2,2,0.4888888888888889,0.3235294117647059
Luminance-Only (Delta L*),000307,FST_I_II_Light,0.2,3,0.44,0.28205128205128205
Luminance-Only (Delta L*),000308,FST_I_II_Light,0.0,0,0.9620820406756291,0.9269345732314845
Luminance-Only (Delta L*),000308,FST_I_II_Light,0.2,1,0.9679823818397425,0.937951411687459
Luminance-Only (Delta L*),000308,FST_I_II_Light,0.2,2,0.9726141078838174,0.9466882067851373
Luminance-Only (Delta L*),000308,FST_I_II_Light,0.2,3,0.9756343471685431,0.9524278215223098
Luminance-Only (Delta L*),000311,FST_I_II_Light,0.0,0,0.8961748633879781,0.8118811881188119
Luminance-Only (Delta L*),000311,FST_I_II_Light,0.2,1,0.7966573816155988,0.6620370370370371
Luminance-Only (Delta L*),000311,FST_I_II_Light,0.2,2,0.8958333333333334,0.8113207547169812
Luminance-Only (Delta L*),000311,FST_I_II_Light,0.2,3,0.8610354223433242,0.7559808612440191
Luminance-Only (Delta L*),000314,FST_I_II_Light,0.0,0,0.9326241134751773,0.8737541528239202
Luminance-Only (Delta L*),000314,FST_I_II_Light,0.2,1,0.906764168190128,0.8294314381270903
Luminance-Only (Delta L*),000314,FST_I_II_Light,0.2,2,0.9116117850953206,0.8375796178343949
Luminance-Only (Delta L*),000314,FST_I_II_Light,0.2,3,0.9173989455184535,0.8474025974025974
Luminance-Only (Delta L*),000317,FST_I_II_Light,0.0,0,0.8092485549132948,0.6796116504854369
Luminance-Only (Delta L*),000317,FST_I_II_Light,0.2,1,0.7878787878787878,0.65
Luminance-Only (Delta L*),000317,FST_I_II_Light,0.2,2,0.8045977011494253,0.6730769230769231
Luminance-Only (Delta L*),000317,FST_I_II_Light,0.2,3,0.7553191489361702,0.6068376068376068
Luminance-Only (Delta L*),000321,FST_I_II_Light,0.0,0,0.9118541033434651,0.8379888268156425
Luminance-Only (Delta L*),000321,FST_I_II_Light,0.2,1,0.9166666666666666,0.8461538461538461
Luminance-Only (Delta L*),000321,FST_I_II_Light,0.2,2,0.916923076923077,0.8465909090909091
Luminance-Only (Delta L*),000321,FST_I_II_Light,0.2,3,0.8888888888888888,0.8
Luminance-Only (Delta L*),000323,FST_I_II_Light,0.0,0,0.8858057630736392,0.7950191570881227
Luminance-Only (Delta L*),000323,FST_I_II_Light,0.2,1,0.834070796460177,0.715370018975332
Luminance-Only (Delta L*),000323,FST_I_II_Light,0.2,2,0.8814968814968815,0.7881040892193308
Luminance-Only (Delta L*),000323,FST_I_II_Light,0.2,3,0.9056224899598394,0.8275229357798165
Luminance-Only (Delta L*),000326,FST_I_II_Light,0.0,0,0.8366533864541833,0.7191780821917808
Luminance-Only (Delta L*),000326,FST_I_II_Light,0.2,1,0.7808764940239044,0.6405228758169934
Luminance-Only (Delta L*),000326,FST_I_II_Light,0.2,2,0.8308823529411765,0.710691823899371
Luminance-Only (Delta L*),000326,FST_I_II_Light,0.2,3,0.8127208480565371,0.6845238095238095
Luminance-Only (Delta L*),000330,FST_I_II_Light,0.0,0,0.8617363344051447,0.7570621468926554
Luminance-Only (Delta L*),000330,FST_I_II_Light,0.2,1,0.7719298245614035,0.6285714285714286
Luminance-Only (Delta L*),000330,FST_I_II_Light,0.2,2,0.8424242424242424,0.7277486910994765
Luminance-Only (Delta L*),000330,FST_I_II_Light,0.2,3,0.8382838283828383,0.7215909090909091
Luminance-Only (Delta L*),000335,FST_I_II_Light,0.0,0,0.8744567841622405,0.7769197769197769
Luminance-Only (Delta L*),000335,FST_I_II_Light,0.2,1,0.8129229983399311,0.6848106712564543
Luminance-Only (Delta L*),000335,FST_I_II_Light,0.2,2,0.8335273573923166,0.7145708582834331
Luminance-Only (Delta L*),000335,FST_I_II_Light,0.2,3,0.8282737761846085,0.7068833652007648
Luminance-Only (Delta L*),000346,FST_I_II_Light,0.0,0,0.9602649006622517,0.9235668789808917
Luminance-Only (Delta L*),000346,FST_I_II_Light,0.2,1,0.9059233449477352,0.8280254777070064
Luminance-Only (Delta L*),000346,FST_I_II_Light,0.2,2,0.9358974358974359,0.8795180722891566
Luminance-Only (Delta L*),000346,FST_I_II_Light,0.2,3,0.875,0.7777777777777778
Luminance-Only (Delta L*),000349,FST_I_II_Light,0.0,0,0.93886230728336,0.8847695390781564
Luminance-Only (Delta L*),000349,FST_I_II_Light,0.2,1,0.8046103183315039,0.6730945821854912
Luminance-Only (Delta L*),000349,FST_I_II_Light,0.2,2,0.8324022346368715,0.7129186602870813
Luminance-Only (Delta L*),000349,FST_I_II_Light,0.2,3,0.8389912706110573,0.722639933166249
Luminance-Only (Delta L*),000354,FST_I_II_Light,0.0,0,0.872954014029618,0.7745504840940526
Luminance-Only (Delta L*),000354,FST_I_II_Light,0.2,1,0.7829209896249002,0.6432786885245901
Luminance-Only (Delta L*),000354,FST_I_II_Light,0.2,2,0.8802512760109933,0.7861150070126227
Luminance-Only (Delta L*),000354,FST_I_II_Light,0.2,3,0.8612821441506701,0.7563613231552163
Luminance-Only (Delta L*),000355,FST_I_II_Light,0.0,0,0.9544046038069942,0.9127857747671465
Luminance-Only (Delta L*),000355,FST_I_II_Light,0.2,1,0.8045509955302722,0.6730115567641061
Luminance-Only (Delta L*),000355,FST_I_II_Light,0.2,2,0.9003245248029671,0.8187183811129848
Luminance-Only (Delta L*),000355,FST_I_II_Light,0.2,3,0.8922305764411027,0.8054298642533937
Luminance-Only (Delta L*),000358,FST_I_II_Light,0.0,0,0.8297872340425532,0.7090909090909091
Luminance-Only (Delta L*),000358,FST_I_II_Light,0.2,1,0.865546218487395,0.762962962962963
Luminance-Only (Delta L*),000358,FST_I_II_Light,0.2,2,0.86002886002886,0.7544303797468355
Luminance-Only (Delta L*),000358,FST_I_II_Light,0.2,3,0.7756315007429421,0.633495145631068
Luminance-Only (Delta L*),000366,FST_I_II_Light,0.0,0,0.7860262008733624,0.6474820143884892
Luminance-Only (Delta L*),000366,FST_I_II_Light,0.2,1,0.7100857492854227,0.5504906616017727
Luminance-Only (Delta L*),000366,FST_I_II_Light,0.2,2,0.771210293526337,0.6276178010471204
Luminance-Only (Delta L*),000366,FST_I_II_Light,0.2,3,0.7728965003723008,0.6298543689320388
Luminance-Only (Delta L*),000370,FST_I_II_Light,0.0,0,0.7933884297520661,0.6575342465753424
Luminance-Only (Delta L*),000370,FST_I_II_Light,0.2,1,0.8100147275405007,0.6806930693069307
Luminance-Only (Delta L*),000370,FST_I_II_Light,0.2,2,0.8763693270735524,0.7799442896935933
Luminance-Only (Delta L*),000370,FST_I_II_Light,0.2,3,0.7354260089686099,0.5815602836879432
Luminance-Only (Delta L*),000371,FST_I_II_Light,0.0,0,0.9204927211646137,0.8526970954356846
Luminance-Only (Delta L*),000371,FST_I_II_Light,0.2,1,0.9060022650056625,0.8281573498964804
Luminance-Only (Delta L*),000371,FST_I_II_Light,0.2,2,0.9366272824919442,0.8808080808080808
Luminance-Only (Delta L*),000371,FST_I_II_Light,0.2,3,0.9555084745762712,0.9148073022312373
Luminance-Only (Delta L*),000373,FST_I_II_Light,0.0,0,0.6796116504854369,0.5147058823529411
Luminance-Only (Delta L*),000373,FST_I_II_Light,0.2,1,0.6341463414634146,0.4642857142857143
Luminance-Only (Delta L*),000373,FST_I_II_Light,0.2,2,0.654320987654321,0.48623853211009177
Luminance-Only (Delta L*),000373,FST_I_II_Light,0.2,3,0.6523076923076923,0.4840182648401826
Luminance-Only (Delta L*),000375,FST_I_II_Light,0.0,0,0.7581699346405228,0.6105263157894737
Luminance-Only (Delta L*),000375,FST_I_II_Light,0.2,1,0.6612903225806451,0.4939759036144578
Luminance-Only (Delta L*),000375,FST_I_II_Light,0.2,2,0.7603960396039604,0.6134185303514377
Luminance-Only (Delta L*),000375,FST_I_II_Light,0.2,3,0.8218029350104822,0.697508896797153
Luminance-Only (Delta L*),000377,FST_I_II_Light,0.0,0,0.8552915766738661,0.7471698113207547
Luminance-Only (Delta L*),000377,FST_I_II_Light,0.2,1,0.6885245901639344,0.525
Luminance-Only (Delta L*),000377,FST_I_II_Light,0.2,2,0.8502994011976048,0.7395833333333334
Luminance-Only (Delta L*),000377,FST_I_II_Light,0.2,3,0.8844621513944223,0.7928571428571428
Luminance-Only (Delta L*),000381,FST_I_II_Light,0.0,0,0.9252336448598131,0.8608695652173913
Luminance-Only (Delta L*),000381,FST_I_II_Light,0.2,1,0.828125,0.7066666666666667
Luminance-Only (Delta L*),000381,FST_I_II_Light,0.2,2,0.9394387001477105,0.8857938718662952
